Power plant;HV-B Station;HV-A Station;LV Station;Company;Individual;Capacity;Load
1;-;-;198;-;1256526;-;4738
1;-;-;198;-;1256527;-;4105
1;-;-;198;-;1256528;-;4829
1;-;-;198;-;1256529;-;3921
1;-;-;198;-;1256530;-;5544
1;-;-;198;-;1256531;-;5251
1;-;-;198;-;1256532;-;5420
1;-;-;198;-;1256533;-;5625
1;-;-;198;-;1256534;-;4419
1;-;-;198;-;1256535;-;5548
1;-;-;198;-;1256536;-;4563
1;-;-;198;-;1256537;-;4590
1;-;-;198;-;1256538;-;5422
1;-;1;199;-;-;747498;-
1;-;-;199;1326;-;-;13634
1;-;-;199;1327;-;-;11371
1;-;-;199;1328;-;-;13508
1;-;-;199;1329;-;-;11543
1;-;-;199;1330;-;-;15694
1;-;-;199;1331;-;-;13258
1;-;-;199;1332;-;-;14942
1;-;-;199;1333;-;-;16016
1;-;-;199;-;1256539;-;3933
1;-;-;199;-;1256540;-;4853
1;-;-;199;-;1256541;-;4793
1;-;-;199;-;1256542;-;5338
1;-;-;199;-;1256543;-;4619
1;-;-;199;-;1256544;-;5391
1;-;-;199;-;1256545;-;3853
1;-;-;199;-;1256546;-;4338
1;-;-;199;-;1256547;-;4212
1;-;-;199;-;1256548;-;3773
1;-;-;199;-;1256549;-;4740
1;-;-;199;-;1256550;-;4058
1;-;-;199;-;1256551;-;5120
1;-;-;199;-;1256552;-;5322
1;-;-;199;-;1256553;-;5347
1;-;-;199;-;1256554;-;4769
1;-;-;199;-;1256555;-;4403
1;-;-;199;-;1256556;-;4830
1;-;-;199;-;1256557;-;4654
1;-;-;199;-;1256558;-;3762
1;-;-;199;-;1256559;-;4572
1;-;-;199;-;1256560;-;5149
1;-;-;199;-;1256561;-;4428
1;-;-;199;-;1256562;-;3902
1;-;-;199;-;1256563;-;4159
1;-;-;199;-;1256564;-;3943
1;-;-;199;-;1256565;-;5151
1;-;-;199;-;1256566;-;4766
1;-;-;199;-;1256567;-;5204
1;-;-;199;-;1256568;-;4344
1;-;-;199;-;1256569;-;4143
1;-;-;199;-;1256570;-;4333
1;-;-;199;-;1256571;-;4509
1;-;-;199;-;1256572;-;4261
1;-;-;199;-;1256573;-;5047
1;-;-;199;-;1256574;-;4968
1;-;-;199;-;1256575;-;5190
1;-;-;199;-;1256576;-;3889
1;-;-;199;-;1256577;-;5030
1;-;-;199;-;1256578;-;3880
1;-;-;199;-;1256579;-;5423
1;-;-;199;-;1256580;-;4344
1;-;-;199;-;1256581;-;4851
1;-;-;199;-;1256582;-;4127
1;-;1;200;-;-;701217;-
1;-;-;200;1334;-;-;14880
1;-;-;200;1335;-;-;12033
1;-;-;200;1336;-;-;11316
1;-;-;200;1337;-;-;15693
1;-;-;200;1338;-;-;12843
1;-;-;200;1339;-;-;14120
1;-;-;200;-;1256583;-;4908
1;-;-;200;-;1256584;-;4185
1;-;-;200;-;1256585;-;4921
1;-;-;200;-;1256586;-;5575
1;-;-;200;-;1256587;-;4436
1;-;-;200;-;1256588;-;5128
1;-;-;200;-;1256589;-;5150
1;-;-;200;-;1256590;-;4416
1;-;-;200;-;1256591;-;4956
1;-;-;200;-;1256592;-;5452
1;-;-;200;-;1256593;-;4131
1;-;-;200;-;1256594;-;4651
1;-;-;200;-;1256595;-;4732
1;-;-;200;-;1256596;-;5021
1;-;-;200;-;1256597;-;4099
1;-;-;200;-;1256598;-;5073
1;-;-;200;-;1256599;-;4894
1;-;-;200;-;1256600;-;4371
1;-;-;200;-;1256601;-;4541
1;-;-;200;-;1256602;-;5212
1;-;-;200;-;1256603;-;4784
1;-;-;200;-;1256604;-;4133
1;-;-;200;-;1256605;-;4881
1;-;-;200;-;1256606;-;4850
1;-;-;200;-;1256607;-;4058
1;-;-;200;-;1256608;-;4706
1;-;-;200;-;1256609;-;5520
1;-;-;200;-;1256610;-;3789
1;-;-;200;-;1256611;-;5421
1;-;-;200;-;1256612;-;4687
1;-;-;200;-;1256613;-;3937
1;-;-;200;-;1256614;-;3998
1;-;-;200;-;1256615;-;5218
1;-;-;200;-;1256616;-;4799
1;-;-;200;-;1256617;-;4273
1;-;-;200;-;1256618;-;4504
1;-;-;200;-;1256619;-;5353
1;-;-;200;-;1256620;-;4493
1;-;-;200;-;1256621;-;5528
1;-;-;200;-;1256622;-;4475
1;-;-;200;-;1256623;-;5047
1;-;-;200;-;1256624;-;5307
1;-;-;200;-;1256625;-;4915
1;-;-;200;-;1256626;-;5017
1;-;-;200;-;1256627;-;4495
1;-;-;200;-;1256628;-;4127
1;-;-;200;-;1256629;-;4295
1;-;-;200;-;1256630;-;5185
1;-;-;200;-;1256631;-;3761
1;-;-;200;-;1256632;-;5375
1;-;1;201;-;-;853072;-
1;-;-;201;1340;-;-;13801
1;-;-;201;1341;-;-;13659
1;-;-;201;1342;-;-;12520
1;-;-;201;1343;-;-;14504
1;-;-;201;1344;-;-;12011
1;-;-;201;1345;-;-;15590
1;-;-;201;1346;-;-;14345
1;-;-;201;-;1256633;-;5162
1;-;-;201;-;1256634;-;5438
1;-;-;201;-;1256635;-;4617
1;-;-;201;-;1256636;-;3902
1;-;-;201;-;1256637;-;4107
1;-;-;201;-;1256638;-;4585
1;-;-;201;-;1256639;-;5435
1;-;-;201;-;1256640;-;5192
1;-;-;201;-;1256641;-;4562
1;-;-;201;-;1256642;-;5466
1;-;-;201;-;1256643;-;5550
1;-;-;201;-;1256644;-;3836
1;-;-;201;-;1256645;-;4467
1;-;-;201;-;1256646;-;4834
1;-;-;201;-;1256647;-;4294
1;-;-;201;-;1256648;-;5427
1;-;-;201;-;1256649;-;3907
1;-;-;201;-;1256650;-;4524
1;-;-;201;-;1256651;-;5526
1;-;-;201;-;1256652;-;4301
1;-;-;201;-;1256653;-;5612
1;-;-;201;-;1256654;-;5512
1;-;-;201;-;1256655;-;4365
1;-;-;201;-;1256656;-;5598
1;-;-;201;-;1256657;-;4208
1;-;-;201;-;1256658;-;5101
1;-;-;201;-;1256659;-;4658
1;-;-;201;-;1256660;-;5008
1;-;-;201;-;1256661;-;4917
1;-;-;201;-;1256662;-;4490
1;-;-;201;-;1256663;-;4681
1;-;-;201;-;1256664;-;4184
1;-;-;201;-;1256665;-;4537
1;-;-;201;-;1256666;-;4677
1;-;-;201;-;1256667;-;4204
1;-;1;202;-;-;837890;-
1;-;-;202;1347;-;-;11773
1;-;-;202;1348;-;-;12813
1;-;-;202;1349;-;-;14468
1;-;-;202;1350;-;-;12190
1;-;-;202;1351;-;-;12693
1;-;-;202;1352;-;-;14673
1;-;-;202;-;1256668;-;5116
1;-;-;202;-;1256669;-;5416
1;-;-;202;-;1256670;-;5085
1;-;-;202;-;1256671;-;4139
1;-;-;202;-;1256672;-;5308
1;-;-;202;-;1256673;-;5202
1;-;-;202;-;1256674;-;3966
1;-;-;202;-;1256675;-;4868
1;-;-;202;-;1256676;-;5445
1;-;-;202;-;1256677;-;3998
1;-;-;202;-;1256678;-;5459
1;-;-;202;-;1256679;-;4697
1;-;-;202;-;1256680;-;3863
1;-;-;202;-;1256681;-;4005
1;-;-;202;-;1256682;-;4724
1;-;-;202;-;1256683;-;5541
1;-;-;202;-;1256684;-;5144
1;-;-;202;-;1256685;-;5186
1;-;-;202;-;1256686;-;4143
1;-;-;202;-;1256687;-;4129
1;-;-;202;-;1256688;-;4010
1;-;-;202;-;1256689;-;4264
1;-;-;202;-;1256690;-;4518
1;-;-;202;-;1256691;-;5210
1;-;-;202;-;1256692;-;4138
1;-;-;202;-;1256693;-;5392
1;-;-;202;-;1256694;-;5519
1;-;-;202;-;1256695;-;5037
1;-;-;202;-;1256696;-;4994
1;-;-;202;-;1256697;-;5150
1;-;-;202;-;1256698;-;5239
1;-;-;202;-;1256699;-;4137
1;-;-;202;-;1256700;-;4312
1;-;-;202;-;1256701;-;3816
1;-;-;202;-;1256702;-;4968
1;-;-;202;-;1256703;-;3852
1;-;-;202;-;1256704;-;4110
1;-;1;203;-;-;683165;-
1;-;-;203;1353;-;-;16139
1;-;-;203;1354;-;-;14820
1;-;-;203;1355;-;-;13898
1;-;-;203;1356;-;-;13821
1;-;-;203;1357;-;-;12246
1;-;-;203;1358;-;-;16180
1;-;-;203;-;1256705;-;4975
1;-;-;203;-;1256706;-;5181
1;-;-;203;-;1256707;-;5396
1;-;-;203;-;1256708;-;4896
1;-;-;203;-;1256709;-;4819
1;-;-;203;-;1256710;-;3813
1;-;-;203;-;1256711;-;4805
1;-;-;203;-;1256712;-;4545
1;-;-;203;-;1256713;-;4353
1;-;-;203;-;1256714;-;4669
1;-;-;203;-;1256715;-;4965
1;-;-;203;-;1256716;-;5137
1;-;-;203;-;1256717;-;4214
1;-;-;203;-;1256718;-;4068
1;-;-;203;-;1256719;-;5275
1;-;-;203;-;1256720;-;3943
1;-;-;203;-;1256721;-;4365
1;-;-;203;-;1256722;-;4407
1;-;-;203;-;1256723;-;4822
1;-;-;203;-;1256724;-;3974
1;-;-;203;-;1256725;-;4100
1;-;-;203;-;1256726;-;5269
1;-;-;203;-;1256727;-;4939
1;-;-;203;-;1256728;-;4874
1;-;-;203;-;1256729;-;5379
1;-;-;203;-;1256730;-;4425
1;-;-;203;-;1256731;-;4268
1;-;-;203;-;1256732;-;5156
1;-;-;203;-;1256733;-;4610
1;-;-;203;-;1256734;-;3774
1;-;-;203;-;1256735;-;4688
1;-;-;203;-;1256736;-;4887
1;-;-;203;-;1256737;-;3856
1;-;-;203;-;1256738;-;4560
1;-;-;203;-;1256739;-;5564
1;-;-;203;-;1256740;-;5477
1;-;-;203;-;1256741;-;4046
1;-;-;203;-;1256742;-;3881
1;-;-;203;-;1256743;-;5514
1;-;-;203;-;1256744;-;5024
1;-;-;203;-;1256745;-;4473
1;-;1;204;-;-;678816;-
1;-;-;204;1359;-;-;11776
1;-;-;204;1360;-;-;15126
1;-;-;204;1361;-;-;12540
1;-;-;204;1362;-;-;11926
1;-;-;204;1363;-;-;12517
1;-;-;204;1364;-;-;14484
1;-;-;204;1365;-;-;12422
1;-;-;204;-;1256746;-;3936
1;-;-;204;-;1256747;-;4816
1;-;-;204;-;1256748;-;4281
1;-;-;204;-;1256749;-;3883
1;-;-;204;-;1256750;-;4529
1;-;-;204;-;1256751;-;4915
1;-;-;204;-;1256752;-;4472
1;-;-;204;-;1256753;-;3765
1;-;-;204;-;1256754;-;4605
1;-;-;204;-;1256755;-;3805
1;-;-;204;-;1256756;-;5610
1;-;-;204;-;1256757;-;4984
1;-;-;204;-;1256758;-;5599
1;-;-;204;-;1256759;-;4696
1;-;-;204;-;1256760;-;4305
1;-;-;204;-;1256761;-;5011
1;-;-;204;-;1256762;-;4848
1;-;-;204;-;1256763;-;5014
1;-;-;204;-;1256764;-;5060
1;-;-;204;-;1256765;-;4318
1;-;-;204;-;1256766;-;4342
1;-;-;204;-;1256767;-;4916
1;-;-;204;-;1256768;-;5273
1;-;-;204;-;1256769;-;5488
1;-;-;204;-;1256770;-;5606
1;-;-;204;-;1256771;-;4824
1;-;-;204;-;1256772;-;4710
1;-;-;204;-;1256773;-;5166
1;-;-;204;-;1256774;-;4948
1;-;-;204;-;1256775;-;4085
1;-;-;204;-;1256776;-;4241
1;-;-;204;-;1256777;-;4536
1;-;-;204;-;1256778;-;5274
1;-;-;204;-;1256779;-;5356
1;-;-;204;-;1256780;-;4935
1;-;-;204;-;1256781;-;4373
1;-;-;204;-;1256782;-;3783
1;-;1;205;-;-;771878;-
1;-;-;205;1366;-;-;15926
1;-;-;205;1367;-;-;14803
1;-;-;205;1368;-;-;16212
1;-;-;205;1369;-;-;11780
1;-;-;205;1370;-;-;15397
1;-;-;205;1371;-;-;14194
1;-;-;205;-;1256783;-;4150
1;-;-;205;-;1256784;-;4897
1;-;-;205;-;1256785;-;3785
1;-;-;205;-;1256786;-;5300
1;-;-;205;-;1256787;-;5170
1;-;-;205;-;1256788;-;4962
1;-;-;205;-;1256789;-;4255
1;-;-;205;-;1256790;-;4261
1;-;-;205;-;1256791;-;3999
1;-;-;205;-;1256792;-;4547
1;-;-;205;-;1256793;-;4697
1;-;-;205;-;1256794;-;4971
1;-;-;205;-;1256795;-;4686
1;-;-;205;-;1256796;-;5044
1;-;-;205;-;1256797;-;4584
1;-;-;205;-;1256798;-;4221
1;-;-;205;-;1256799;-;5015
1;-;-;205;-;1256800;-;4901
1;-;-;205;-;1256801;-;4226
1;-;-;205;-;1256802;-;3975
1;-;-;205;-;1256803;-;4259
1;-;-;205;-;1256804;-;5335
1;-;-;205;-;1256805;-;5155
1;-;-;205;-;1256806;-;4900
1;-;-;205;-;1256807;-;5551
1;-;-;205;-;1256808;-;5021
1;-;-;205;-;1256809;-;5241
1;-;-;205;-;1256810;-;4310
1;-;-;205;-;1256811;-;4136
1;-;-;205;-;1256812;-;5487
1;-;-;205;-;1256813;-;5306
1;-;-;205;-;1256814;-;4842
1;-;-;205;-;1256815;-;5444
1;-;-;205;-;1256816;-;4632
1;-;-;205;-;1256817;-;4826
1;-;-;205;-;1256818;-;5139
1;-;-;205;-;1256819;-;5315
1;-;-;205;-;1256820;-;3929
1;-;-;205;-;1256821;-;4925
1;-;-;205;-;1256822;-;3761
1;-;-;205;-;1256823;-;5310
1;-;-;205;-;1256824;-;3927
1;-;-;205;-;1256825;-;4520
1;-;-;205;-;1256826;-;4737
1;-;1;206;-;-;790884;-
1;-;-;206;1372;-;-;15520
1;-;-;206;1373;-;-;12387
1;-;-;206;1374;-;-;11149
1;-;-;206;1375;-;-;12738
1;-;-;206;1376;-;-;15408
1;-;-;206;-;1256827;-;5223
1;-;-;206;-;1256828;-;5010
1;-;-;206;-;1256829;-;4977
1;-;-;206;-;1256830;-;5246
1;-;-;206;-;1256831;-;4693
1;-;-;206;-;1256832;-;4990
1;-;-;206;-;1256833;-;5005
1;-;-;206;-;1256834;-;5395
1;-;-;206;-;1256835;-;4728
1;-;-;206;-;1256836;-;5056
1;-;-;206;-;1256837;-;5491
1;-;-;206;-;1256838;-;4644
1;-;-;206;-;1256839;-;4968
1;-;-;206;-;1256840;-;4939
1;-;-;206;-;1256841;-;4824
1;-;-;206;-;1256842;-;4028
1;-;-;206;-;1256843;-;4713
1;-;-;206;-;1256844;-;4754
1;-;-;206;-;1256845;-;4553
1;-;-;206;-;1256846;-;4076
1;-;-;206;-;1256847;-;4918
1;-;-;206;-;1256848;-;4609
1;-;-;206;-;1256849;-;5306
1;-;-;206;-;1256850;-;4538
1;-;-;206;-;1256851;-;3986
1;-;-;206;-;1256852;-;4421
1;-;-;206;-;1256853;-;4268
1;-;-;206;-;1256854;-;3980
1;-;-;206;-;1256855;-;4037
1;-;-;206;-;1256856;-;4609
1;-;-;206;-;1256857;-;5013
1;-;-;206;-;1256858;-;5520
1;-;1;207;-;-;820559;-
1;-;-;207;1377;-;-;13001
1;-;-;207;1378;-;-;13232
1;-;-;207;1379;-;-;12626
1;-;-;207;1380;-;-;15965
1;-;-;207;1381;-;-;12941
1;-;-;207;1382;-;-;14290
1;-;-;207;1383;-;-;11262
1;-;-;207;-;1256859;-;3835
1;-;-;207;-;1256860;-;4339
1;-;-;207;-;1256861;-;5325
1;-;-;207;-;1256862;-;5312
1;-;-;207;-;1256863;-;4040
1;-;-;207;-;1256864;-;5288
1;-;-;207;-;1256865;-;4997
1;-;-;207;-;1256866;-;4389
1;-;-;207;-;1256867;-;4215
1;-;-;207;-;1256868;-;5103
1;-;-;207;-;1256869;-;5237
1;-;-;207;-;1256870;-;5142
1;-;-;207;-;1256871;-;5500
1;-;-;207;-;1256872;-;4459
1;-;-;207;-;1256873;-;3894
1;-;-;207;-;1256874;-;4599
1;-;-;207;-;1256875;-;4185
1;-;-;207;-;1256876;-;4893
1;-;-;207;-;1256877;-;5607
1;-;-;207;-;1256878;-;3859
1;-;-;207;-;1256879;-;4102
1;-;-;207;-;1256880;-;3913
1;-;-;207;-;1256881;-;5548
1;-;-;207;-;1256882;-;5424
1;-;-;207;-;1256883;-;3764
1;-;-;207;-;1256884;-;4031
1;-;-;207;-;1256885;-;5320
1;-;-;207;-;1256886;-;4020
1;-;-;207;-;1256887;-;3815
1;-;-;207;-;1256888;-;4566
1;-;-;207;-;1256889;-;4215
1;-;-;207;-;1256890;-;4818
1;-;-;207;-;1256891;-;5253
1;-;-;207;-;1256892;-;4724
1;-;-;207;-;1256893;-;4078
1;-;-;207;-;1256894;-;4686
1;-;-;207;-;1256895;-;5506
1;-;-;207;-;1256896;-;3928
1;-;-;207;-;1256897;-;4526
1;-;-;207;-;1256898;-;3813
1;-;1;208;-;-;684893;-
1;-;-;208;1384;-;-;12470
1;-;-;208;1385;-;-;12872
1;-;-;208;1386;-;-;14614
1;-;-;208;1387;-;-;14347
1;-;-;208;1388;-;-;10982
1;-;-;208;1389;-;-;12733
1;-;-;208;1390;-;-;13272
1;-;-;208;-;1256899;-;3904
1;-;-;208;-;1256900;-;5234
1;-;-;208;-;1256901;-;5143
1;-;-;208;-;1256902;-;5150
1;-;-;208;-;1256903;-;4795
1;-;-;208;-;1256904;-;5031
1;-;-;208;-;1256905;-;5104
1;-;-;208;-;1256906;-;4253
1;-;-;208;-;1256907;-;5277
1;-;-;208;-;1256908;-;4016
1;-;-;208;-;1256909;-;5091
1;-;-;208;-;1256910;-;5173
1;-;-;208;-;1256911;-;5475
1;-;-;208;-;1256912;-;5526
1;-;-;208;-;1256913;-;4108
1;-;-;208;-;1256914;-;4820
1;-;-;208;-;1256915;-;4453
1;-;-;208;-;1256916;-;4443
1;-;-;208;-;1256917;-;5338
1;-;-;208;-;1256918;-;5637
1;-;-;208;-;1256919;-;5093
1;-;-;208;-;1256920;-;4639
1;-;-;208;-;1256921;-;4262
1;-;-;208;-;1256922;-;4546
1;-;-;208;-;1256923;-;3988
1;-;-;208;-;1256924;-;4781
1;-;-;208;-;1256925;-;4827
1;-;-;208;-;1256926;-;4130
1;-;-;208;-;1256927;-;4957
1;-;-;208;-;1256928;-;4902
1;-;-;208;-;1256929;-;4905
1;-;-;208;-;1256930;-;3921
1;-;-;208;-;1256931;-;5201
1;-;-;208;-;1256932;-;5625
1;-;-;208;-;1256933;-;4145
1;-;-;208;-;1256934;-;5393
1;-;-;208;-;1256935;-;4285
1;-;-;208;-;1256936;-;5600
1;-;-;208;-;1256937;-;4023
1;-;-;208;-;1256938;-;5548
1;-;-;208;-;1256939;-;5112
1;-;-;208;-;1256940;-;4378
1;-;-;208;-;1256941;-;4633
1;-;-;208;-;1256942;-;5325
1;-;-;208;-;1256943;-;3841
1;-;-;208;-;1256944;-;4428
1;-;-;208;-;1256945;-;4486
1;-;-;208;-;1256946;-;5338
1;-;-;208;-;1256947;-;4098
1;-;1;209;-;-;570210;-
1;-;-;209;1391;-;-;16274
1;-;-;209;1392;-;-;14947
1;-;-;209;1393;-;-;15779
1;-;-;209;1394;-;-;14013
1;-;-;209;1395;-;-;14135
1;-;-;209;1396;-;-;14053
1;-;-;209;-;1256948;-;5388
1;-;-;209;-;1256949;-;4052
1;-;-;209;-;1256950;-;4880
1;-;-;209;-;1256951;-;4218
1;-;-;209;-;1256952;-;4996
1;-;-;209;-;1256953;-;4533
1;-;-;209;-;1256954;-;5203
1;-;-;209;-;1256955;-;5033
1;-;-;209;-;1256956;-;5568
1;-;-;209;-;1256957;-;4249
1;-;-;209;-;1256958;-;5168
1;-;-;209;-;1256959;-;5594
1;-;-;209;-;1256960;-;3793
1;-;-;209;-;1256961;-;5576
1;-;-;209;-;1256962;-;3759
1;-;-;209;-;1256963;-;5334
1;-;-;209;-;1256964;-;4974
1;-;-;209;-;1256965;-;5029
1;-;-;209;-;1256966;-;4159
1;-;-;209;-;1256967;-;4792
1;-;-;209;-;1256968;-;3912
1;-;-;209;-;1256969;-;5302
1;-;-;209;-;1256970;-;5094
1;-;-;209;-;1256971;-;5157
1;-;-;209;-;1256972;-;4339
1;-;-;209;-;1256973;-;5594
1;-;-;209;-;1256974;-;4020
1;-;-;209;-;1256975;-;3943
1;-;-;209;-;1256976;-;4534
1;-;-;209;-;1256977;-;5465
1;-;-;209;-;1256978;-;4302
1;-;-;209;-;1256979;-;3828
1;-;1;210;-;-;871777;-
1;-;-;210;1397;-;-;14725
1;-;-;210;1398;-;-;14829
1;-;-;210;1399;-;-;15757
1;-;-;210;1400;-;-;15015
1;-;-;210;1401;-;-;15380
1;-;-;210;1402;-;-;15904
1;-;-;210;-;1256980;-;5010
1;-;-;210;-;1256981;-;4430
1;-;-;210;-;1256982;-;4116
1;-;-;210;-;1256983;-;5305
1;-;-;210;-;1256984;-;4677
1;-;-;210;-;1256985;-;3798
1;-;-;210;-;1256986;-;3819
1;-;-;210;-;1256987;-;5472
1;-;-;210;-;1256988;-;4325
1;-;-;210;-;1256989;-;5512
1;-;-;210;-;1256990;-;4573
1;-;-;210;-;1256991;-;5178
1;-;-;210;-;1256992;-;4476
1;-;-;210;-;1256993;-;3894
1;-;-;210;-;1256994;-;4977
1;-;-;210;-;1256995;-;3961
1;-;-;210;-;1256996;-;5556
1;-;-;210;-;1256997;-;3796
1;-;-;210;-;1256998;-;3814
1;-;-;210;-;1256999;-;4493
1;-;-;210;-;1257000;-;5152
1;-;-;210;-;1257001;-;5492
1;-;-;210;-;1257002;-;4471
1;-;-;210;-;1257003;-;5540
1;-;-;210;-;1257004;-;4291
1;-;-;210;-;1257005;-;5041
1;-;-;210;-;1257006;-;5333
1;-;-;210;-;1257007;-;4733
1;-;-;210;-;1257008;-;4857
1;-;-;210;-;1257009;-;4079
1;-;-;210;-;1257010;-;5172
1;-;-;210;-;1257011;-;5440
1;-;-;210;-;1257012;-;3938
1;-;-;210;-;1257013;-;4132
1;-;-;210;-;1257014;-;5489
1;-;-;210;-;1257015;-;5479
1;-;1;211;-;-;809951;-
1;-;-;211;1403;-;-;13935
1;-;-;211;1404;-;-;13287
1;-;-;211;1405;-;-;12766
1;-;-;211;1406;-;-;11964
1;-;-;211;1407;-;-;13576
1;-;-;211;1408;-;-;11607
1;-;-;211;-;1257016;-;5277
1;-;-;211;-;1257017;-;4934
1;-;-;211;-;1257018;-;4856
1;-;-;211;-;1257019;-;4225
1;-;-;211;-;1257020;-;4174
1;-;-;211;-;1257021;-;4871
1;-;-;211;-;1257022;-;5207
1;-;-;211;-;1257023;-;3795
1;-;-;211;-;1257024;-;4086
1;-;-;211;-;1257025;-;5312
1;-;-;211;-;1257026;-;4395
1;-;-;211;-;1257027;-;4806
1;-;-;211;-;1257028;-;4922
1;-;-;211;-;1257029;-;4585
1;-;-;211;-;1257030;-;5369
1;-;-;211;-;1257031;-;4138
1;-;-;211;-;1257032;-;4273
1;-;-;211;-;1257033;-;5049
1;-;-;211;-;1257034;-;4380
1;-;-;211;-;1257035;-;4588
1;-;-;211;-;1257036;-;5150
1;-;-;211;-;1257037;-;4925
1;-;-;211;-;1257038;-;3937
1;-;-;211;-;1257039;-;4900
1;-;-;211;-;1257040;-;5223
1;-;-;211;-;1257041;-;4643
1;-;-;211;-;1257042;-;3924
1;-;-;211;-;1257043;-;4465
1;-;-;211;-;1257044;-;4290
1;-;-;211;-;1257045;-;5336
1;-;-;211;-;1257046;-;4702
1;-;-;211;-;1257047;-;4266
1;-;-;211;-;1257048;-;4962
1;-;-;211;-;1257049;-;5559
1;-;-;211;-;1257050;-;4993
1;-;-;211;-;1257051;-;4609
1;-;-;211;-;1257052;-;4640
1;-;-;211;-;1257053;-;3887
1;-;-;211;-;1257054;-;4254
1;-;-;211;-;1257055;-;4971
1;-;-;211;-;1257056;-;4778
1;-;-;211;-;1257057;-;4400
1;-;-;211;-;1257058;-;4083
1;-;-;211;-;1257059;-;5409
1;-;-;211;-;1257060;-;5328
1;-;-;211;-;1257061;-;5392
1;-;-;211;-;1257062;-;5267
1;-;1;212;-;-;802565;-
1;-;-;212;1409;-;-;11695
1;-;-;212;1410;-;-;11613
1;-;-;212;1411;-;-;13566
1;-;-;212;1412;-;-;13644
1;-;-;212;1413;-;-;12905
1;-;-;212;1414;-;-;12831
1;-;-;212;-;1257063;-;4717
1;-;-;212;-;1257064;-;5198
1;-;-;212;-;1257065;-;4082
1;-;-;212;-;1257066;-;3886
1;-;-;212;-;1257067;-;5312
1;-;-;212;-;1257068;-;3891
1;-;-;212;-;1257069;-;5026
1;-;-;212;-;1257070;-;4536
1;-;-;212;-;1257071;-;4538
1;-;-;212;-;1257072;-;4700
1;-;-;212;-;1257073;-;3778
1;-;-;212;-;1257074;-;4984
1;-;-;212;-;1257075;-;5249
1;-;-;212;-;1257076;-;5388
1;-;-;212;-;1257077;-;4898
1;-;-;212;-;1257078;-;4888
1;-;-;212;-;1257079;-;5129
1;-;-;212;-;1257080;-;4404
1;-;-;212;-;1257081;-;4024
1;-;-;212;-;1257082;-;4178
1;-;-;212;-;1257083;-;5286
1;-;-;212;-;1257084;-;4194
1;-;-;212;-;1257085;-;4690
1;-;-;212;-;1257086;-;4024
1;-;-;212;-;1257087;-;3982
1;-;-;212;-;1257088;-;5450
1;-;-;212;-;1257089;-;4685
1;-;-;212;-;1257090;-;4382
1;-;-;212;-;1257091;-;5335
1;-;-;212;-;1257092;-;4918
1;-;-;212;-;1257093;-;4522
1;-;-;212;-;1257094;-;3829
1;-;1;213;-;-;737594;-
1;-;-;213;1415;-;-;16211
1;-;-;213;1416;-;-;14848
1;-;-;213;1417;-;-;11530
1;-;-;213;1418;-;-;12835
1;-;-;213;1419;-;-;10930
1;-;-;213;1420;-;-;14763
1;-;-;213;1421;-;-;15683
1;-;-;213;1422;-;-;16231
1;-;-;213;1423;-;-;11011
1;-;-;213;-;1257095;-;4772
1;-;-;213;-;1257096;-;5012
1;-;-;213;-;1257097;-;5127
1;-;-;213;-;1257098;-;4058
1;-;-;213;-;1257099;-;4386
1;-;-;213;-;1257100;-;4460
1;-;-;213;-;1257101;-;4290
1;-;-;213;-;1257102;-;4581
1;-;-;213;-;1257103;-;5033
1;-;-;213;-;1257104;-;5629
1;-;-;213;-;1257105;-;4556
1;-;-;213;-;1257106;-;4913
1;-;-;213;-;1257107;-;5560
1;-;-;213;-;1257108;-;4842
1;-;-;213;-;1257109;-;5475
1;-;-;213;-;1257110;-;3812
1;-;-;213;-;1257111;-;4347
1;-;-;213;-;1257112;-;4812
1;-;-;213;-;1257113;-;4846
1;-;-;213;-;1257114;-;5232
1;-;-;213;-;1257115;-;5530
1;-;-;213;-;1257116;-;5607
1;-;-;213;-;1257117;-;5192
1;-;-;213;-;1257118;-;4956
1;-;-;213;-;1257119;-;3915
1;-;-;213;-;1257120;-;5255
1;-;-;213;-;1257121;-;5041
1;-;-;213;-;1257122;-;3891
1;-;-;213;-;1257123;-;4555
1;-;-;213;-;1257124;-;4729
1;-;-;213;-;1257125;-;4009
1;-;-;213;-;1257126;-;4137
1;-;-;213;-;1257127;-;5257
1;-;-;213;-;1257128;-;4445
1;-;-;213;-;1257129;-;5028
1;-;-;213;-;1257130;-;5214
1;-;-;213;-;1257131;-;4790
1;-;-;213;-;1257132;-;4094
1;-;-;213;-;1257133;-;4399
1;-;-;213;-;1257134;-;5178
1;-;-;213;-;1257135;-;4359
1;-;-;213;-;1257136;-;4881
1;-;-;213;-;1257137;-;4541
1;-;1;214;-;-;824662;-
1;-;-;214;1424;-;-;15294
1;-;-;214;1425;-;-;11868
1;-;-;214;1426;-;-;12347
1;-;-;214;1427;-;-;11161
1;-;-;214;1428;-;-;15285
1;-;-;214;1429;-;-;15424
1;-;-;214;1430;-;-;12151
1;-;-;214;1431;-;-;14421
1;-;-;214;-;1257138;-;5333
1;-;-;214;-;1257139;-;5469
1;-;-;214;-;1257140;-;4643
1;-;-;214;-;1257141;-;5310
1;-;-;214;-;1257142;-;4875
1;-;-;214;-;1257143;-;5082
1;-;-;214;-;1257144;-;3812
1;-;-;214;-;1257145;-;5367
